这白色的苹果也太好了吧，直角边设计非常经典，非常的时尚，非常的好看，软件生态好，硬件设施强，电池续航可以，手机信号没问题，手感很顺滑，拍照分辨率很清晰！！,5
外形外观：玻璃材质手感特别舒服，大小合适\n屏幕音效：音质效果非常不错，对于喜欢听歌的我来说很棒\n拍照效果：电影模式，你值得拥有，分分钟拍出电影大片\n运行速度：一流\n待机时间：一天没问题，再也不用随身携带充电宝了。\n其他特色：哈哈哈，便宜了。?,5
外形外观：手机颜色很漂亮，很少女，适合各年龄段的女士。\n屏幕音效：屏幕素质很好，音效很好，没有坏点。\n拍照效果：拍照很真实，像素很高。\n运行速度：非常流畅，不卡顿。\n待机时间：充电速度快，待机时间长。,5
外形外观：很好，很喜欢有棱有角的设计。\n屏幕音效：屏幕很亮，立体声效果很好的。\n拍照效果：随手拍，不用过多的设置。就能拍出不错的照片。\n运行速度：很流畅，系统用起来很舒服。\n待机时间：一天足够用。再也不用带充电宝出门了。,0
苹果iPhone 13 外形外观：买的黑色，很酷，背板玻璃，可以当镜子屏幕音效：屏幕很大，现实效果挺好，毕竟普通玩家，也看不出啥东西来运行速度：很快，待机时间：刚使用，应该一般够用吧，不打游戏的情况下其他特色：水桶拍照效果：还行，够用，这就扫个码一直信赖的牌子，颜值很高，质量也是杠杠的，大爱?，就是那个快膜贴得不好，，，运行速度：那是没得说&mdash;&mdash;快,5
对比iphone12提升不少，外观很好看，特别是白色非常好看，大小合适，手感，音效，拍照都很好?京东快递非常快?,5
外形外观：颜值高！粉色真是绝了，巨好看\n拍照效果：画质什么的都挺不错，很清晰\n其他特色：续航能力特别好，玩了一天用了一半的电量\n运行速度：反应快，打游戏无延迟\n屏幕音效：尺寸刚刚好，握着不大，音质很棒,5
手机已近收到了，质量很好哦，值得购买，是行货，已经了好台了，给家人用，\n外形外观：很时尚很漂亮\n屏幕音效：屏幕很棒\n拍照效果：拍照也很不错\n运行速度：运行速度没得说\n待机时间：就是待机时间短点,5
外形外观：外观非常漂亮，绝绝子，堪称一代机皇，真的非常完美\n屏幕音效：非常好，听歌音质很好，\n拍照效果：非常棒，特别清晰，跟装夜视仪一样，真不愧是苹果！\n运行速度：特别快，特别丝滑，特别流畅！\n待机时间：一晚上几乎不费电！\n其他特色：总的来说非常好！,5
双十一优惠促销活动买的，优惠了八百，京东太强了。\n外形外观：少女粉真的太好看了\n屏幕音效：屏幕比之前用的小8好太多了\n拍照效果：对比8的拍摄上升了几个层面\n运行速度：A15比A11快了有两倍\n待机时间：玩一天够够的\n其他特色：摄像头有点高,5
外形外观：13苹果手机外形外观造型设计非常好看。\n屏幕音效：屏幕分辨率高，音效果一流。\n拍照效果：拍照还可以\n运行速度：运行速度是手机中的大佬。,5
买了心心念念的?13，还是比较信任京东自营。速度非常快，晚上下单，隔天就到了。\n拆机感觉很好，很喜欢的蓝色。上手很好，待机时间比较长！屏幕和拍照都比较清晰！\n推荐购买！,5
选京东自营，准没错，我是双十一当天下单的，第二天就收到了，时效特别有保证。手机也好，是原装正品，正常激活后使用了快一个月了，外观大气，辨识度高，屏幕显示效果也不错，拍照实属一流，运行的话反正我是没有遇到卡顿的现象，正常使用，我可以用一天，要是重度使用中途需要再充一次电。,5
太好看了神仙颜值真的太好看了我觉得真的超级nice\n外形外观：酷！手感舒适\n屏幕音效：屏幕清晰显示\n拍照效果：拍照1200w像素媲美某些1亿的哈哈哈\n运行速度：好快打机不卡\n性价比高,0
外形外观：从XR之后1恢复了矩形边框，外观见仁见智.新出的绿色看着还行\n\n屏幕音效：原彩显示和换机前的颜色显示没有感到区别。外放音效比X好很多，动态范围呈现的很好，能听清楚细节同时不会太吵。\n运行速度：很流畅，虽然是残血版A15，对于没有大型游戏需求完全够用。,5
外形外观：非常喜欢，手感体验很符合期待。直角边框，斜对角摄像头\n\n屏幕音效：声音通话，目前很清脆，不过要根据当地基站影响\n\n拍照效果：拍照那可太可以了啊，高清，一张照片接近10m\n运行速度：流畅新手机嘛\n待机时间：不玩游戏，一天完全无压力,5
外形外观：非常好看的颜色，外观好看\n屏幕音效：业界顶级屏幕\n拍照效果：目前最好拍照\n运行速度：iOS系统没有慢过,5
外形外观：特别好看好用大小合适清晰清楚无瑕疵  \n拍照效果：合适清晰清楚无瑕疵\n运行速度：运行快流畅性好\n待机时间：时间长  好用大小合适\n其他特色：好看大方  有面子 商业必备佳选,5
特地用了一个多月才来评价，续航还是不错的，拍摄效果，颜值手感很好，特别是拍摄中的电影模式简直无敌了，运行速度也很给力总体相当不错。,5
外形外观：很好看，白色很大气，也奢华\n屏幕音效：很清晰，新的屏幕用起来很给力，也省电\n拍照效果：虽然像素不高，但是很清晰\n运行速度：非常快，比我的安卓手机快多了！,5
之前就看好了这个手机，双十一抢的，现在终于拿到手了，打开非常的惊喜啊，白色也太好看了吧，很大气，第一时间就激活了手机，没有任何问题，手机非常流畅，颜值超高，很漂亮！！,5
屏幕分辨率高清。系统流程。摄像摄影效果不错。待机持续时间大约5小时剩余30%。整机手感非常好。怕会刮花和掉漆，上了壳。13香不错粉色更靓丽。,5
用着挺好的，很轻，大小合适，装兜里正好，拍照比其他的多了一些功能，不过我没研究，总体来说不错，屏幕也很好，很防水，每次擦屏幕湿巾纸擦就可以了，或者用酒精,5
粉色，很漂亮，很适合女孩子用，价格也很给力，听筒比较大声，没有杂音，整台机子反应很快，这次升级系统之后更加顺滑了。拍照感觉一般，没有想象中好，可能我没有设置好吧。,0
外形外观：简约。精致。优雅。\n屏幕音效：完美。屏幕是超瓷晶，音效Dolby。\n拍照效果：非常清晰。\n运行速度：很快。\n待机时间：巨长。\n其他特色：独特的振动特效很有意思。,5
电池续航：续航时间挺长的，基本上一天一充就够了\n显示效果：苹果显示清晰，长时间使用不会特别疲劳，比安卓机耐用好用很多了。\n拍照很真实很好。不失真，有种单反的感觉,5
外形外观：十三的颜值一直就很棒，相当哇塞\n屏幕音效：屏幕非常细腻，色彩鲜艳真实，音效也非常好\n拍照效果：就是为了拍短视频才买的，13的拍摄能力毋容置疑\n运行速度：运行非常流畅，一代更比一代强,5
外形外观：外观设计风格非常好看，手感超级棒，\n屏幕音效：屏幕分辨率很高，音效真的超级无敌\n拍照效果：拍照效果非常好，图片清晰显示，\n运行速度：运行速度快流畅，没有卡顿，\n待机时间：待机时间也可以,5
外形外观：外观颜色很好看，非常喜欢\n屏幕音效：声音很不错\n拍照效果：非常的清晰\n运行速度：非常的流畅\n待机时间：待机时间用的很长呢\n其他特色：屏幕大小合适，喜欢用苹果手机，京东做活动很实惠，非常满意的一次购物,5
外形外观：时尚潮流\n屏幕音效：光亮清晰\n拍照效果：杠杠的\n运行速度：从快到慢\n待机时间：有所提升\n其他特色：新颖,5
星光色的实物拿到手上简直太好看了。不像白色简简单单，有种说不出的高级感。\n外形外观：外形延续12系列，经典。\n屏幕音效：屏幕比12的要亮。\n拍照效果：效果没法说，很棒。\n运行速度：iOS15运行流畅，丝毫不卡。\n待机时间：基本一天一充。\n其他特色：iOS系统简直太好用了。,5
外形外观：好看质感好\n屏幕音效：降燥做的越来越好\n拍照效果：效果不错\n运行速度：特别快\n待机时间：不玩游戏就工作使用打电话的话一天没有问题\n其他特色：配送超级快的,5
好看 运行速度很快\n这个粉色的颜值是真的好\n系统设置比较严谨，需要慢慢玩\n\n屏幕音效：不错\n拍照效果：可以的\n运行速度：很快\n待机时间：还没测试，等测试好了回来发帖子\n其他特色：希望运行可以一直流畅,5
双十一晚上八点下单，第二天上午就到了，太给力了，包装不怎么滴，就一个盒子，但是手机不错，反应很快，用了一天一夜了，感觉不错，很喜欢，领了优惠券又抵用了京豆，感觉自己赚了一百个亿，嘻嘻,0
很不错！白色很好看！\n那种纯白的感觉，手感也非常好！\n屏幕音效：非常顺畅\n拍照效果：很好！特别是录制视频。非常的棒\n运行速度：很快！这速度嗷嗷的。不错不错..这个处理器就很顺畅不错！\n待机时间：比12提升很多.经常使用，可以一整天吧。很不错！,5
可算是拿到手了，从7到13都是在京东买的，一直相信京东，从来没让我失望！发货速度快，送货速度更快！\n再来说13\n外形外观：漂亮\n屏幕音效：好看好听\n拍照效果：真实\n运行速度：那叫一个快,5
还是很快的，京东物流杠杠的，第一天晚上买的第二天早上就到了，手机很好看 也非常环保 没有送充电头 需要自己买 打开只有一根USBc的数据线和一台手机和说明书 运行速度很快 超好看 不过不适合打游戏 屏幕太小 游戏党建议买promax 之前用的iqoo 王对比了一下打开王者荣耀的速度居然差不多 但是游戏方面确实不如iqoo 拍照比较好看 能拍出人像质感 不过买iPhone的用户谁拿来玩游戏呢 能拍照 好用好看就够了,5
1、尺寸，手感挺好。高刷，杀后台什么的个人感知不强，综合来看买的13，而不是pro 或者pro max 。\n2、系统，流畅，过度动画舒服，确实比安卓好。安卓也非常流畅，苹果系统更好。\n3、生态好，这个也是听说，我目前感知不是很强。\n4、电池，续航给力，13的续航确实给力，非常满意，一天一充。\n5、A15 处理器强大，虽然基本不玩游戏，日常使用，A15处理器超级足够用。\n6、拍照足够用，拍视频给力。,5
外形外观：经典时尚潮流\n屏幕音效：屏幕清晰通话清晰\n拍照效果：原相机拍照清晰自然\n运行速度：流畅自然，无卡顿问题\n待机时间：一天一充\n其他特色：手感质感非常好,5
外形外观：好看！星光色微粉，耐看！\n屏幕音效：优质！Apple music有空间音频，非常享受。\n拍照效果：不错子，这个自不必说。\n运行速度：丝滑，虽然不是120高刷。\n待机时间：还行，比我之前的手机耗电快！,5
外形外观：相比于11的圆形边框我更喜欢13的直角边框\n屏幕音效：屏幕调教很好\n拍照效果：拍照日常肯定够用\n运行速度：很快\n待机时间：目前苹果待机最满意的一部手机,5
还行速度：物快\n续航能力：很好\n乔布斯最后杰作iPhone 6还正常使用，质量就是掂，改做备用\n手机 iPhone 13千夜色看起来就是高大尚，第二次回购，上月买\n了台粉色给内子使用 鱼 这个由本尊使用运行速度快，查了\n序列号，是新机,5
到货快，是正品，包装完美，无破损，红色非常喜庆，而且颜色是那种略深的颜色，特别适合小仙女们用，不套手机壳也很ok！,5
观望很久了，乘着双十一活动，果断入手，价格很美丽。\n手机盒子很薄一个，没有充电头有点生气，也很遗憾。\n手机本身质量没有问题，用惯了苹果手机，很容易上手。换机也很方便，到手半个小时就可以直接用新手机了，开心?\n京东快递非常给力，双十一也能做饭当天到，非常满意。,0
用了这么久 终于评价了  特别喜欢  苹果系统果然不亏是最好的.反应快，拍照特别好看，让我不怎么拍照的技术都厉害了起来，@。,5
手机收到了，包装完美！\n外形外观：外观靓丽，手感正好！\n屏幕音效：屏幕清晰，音效很棒！\n拍照效果：拍照现货很好，真实！\n运行速度：运行速度流畅不卡顿！,5
手机不错！粉粉的\n外形外观：非常适合单手操作\n屏幕音效：屏幕显现非常艳丽\n拍照效果：很清晰 日常使用可以\n运行速度：目前最快A15处理器\n其他特色：原厂全新正品！值得信赖,5
外形外观：外形简约好看，外观很舒服，四四方方，特别喜欢直角边\n屏幕音效：音效效果不错，功放效果很好\n拍照效果：拍照效果很好，日常够用了\n运行速度：流畅无比\n待机时间：待机超长，这点特别惊喜,5
手机不错，系统流畅，就是没有买到心仪的颜色。媳妇儿很喜欢，拍照比较牛，信号比上一代确实好点，花钱单买的20W快充，也就那样，没有我华为手机充的快。立体声扬声器很牛，听歌看视频效果不错。京东物流是真心快，而且快递小哥服务超级好。,5
蓝色很精致，感觉男生女生都适合！手感很好，比之前买的12要重一点，大小也合适，屏幕色彩柔和，夜间模式开启后晚上刷手机一点也没觉得刺眼！拍照效果真的很棒，对比了12，拍出来的照片质感更强！13还加了电影模式拍视频，太好用了，都不用再下载修图软件也能出片了！运行速度不错，就是待机时间感觉一般，不怎么用也是要一天一充，希望能加强这方面的技术改良吧！,5
好久没有用过苹果了，这次买了一个iPhone 13，终于可以把之前的旧手机换掉了，感觉新机非常流畅，5G用着也很快。发货也挺快的，京东售后一直都非常让人放心，感觉非常不错。,5
外形外观：特别好看，也不拉手了。\n屏幕音效：特别清晰2～，玩游戏尺寸更大了。\n拍照效果：拍照效果特别好，摄像头更大了。\n运行速度：运行速度贼流畅，摩尔庄园也不卡了。肯定还是13香,5
外形外观：设计简洁大方，轻薄。\n屏幕音效：显示细腻效果超棒，音质很好。\n拍照效果：拍人虚化效果很好，夜拍提升明显。\n运行速度：流畅不卡顿。\n京东物流速度超级快，快递小哥很给力，送货上楼。,5
一直信赖使用苹果手机，苹果13外形外观设计非常好看，屏幕分辨率高，音效好，拍照效果一级棒，其他手机无法对比，运行速速度快，非常好。,0
外形外观：时尚大方\n屏幕音效：屏幕很棒，音质不错，搭配苹果耳机更好\n拍照效果：很棒\n运行速度：流畅\n待机时间：比上一代改善很多\n13香，主要价格优惠,5
隔天就到了，用着非常好用，非常流畅非常非常好用 推荐啊\n运行速度：好快\n待机时间：非常长\n外形外观：好看 大小刚好 是我喜欢的样子\n屏幕音效：声音非常舒适,5
外形外观：外观观察了一遍没有问题\n屏幕音效：6.1英寸的屏幕刚刚好单手操作不费力\n运行速度：非常的流畅 纵享丝滑\n待机时间：正常使用一整天剩40%多 比上代强太多\n其他特色：京东物流非常给力 头晚下单第二天一早送到家,5
外形外观：很完美，马上包上壳\n屏幕音效：屏幕很不错，音效&hellip;&hellip;不带耳机一般\n拍照效果：非常好，随手一拍也很清晰\n运行速度：非常快\n待机时间：一般吧，待机时间还可以,5
在京东上买的手机感觉还是很靠谱的，作为一部比较高端的手机，我还是很满意的，\n外形外观：很漂亮\n屏幕音效：声音很大\n拍照效果：拍照还是很清晰的\n运行速度：比较快,5
外形外观：双十一价格优惠，非常棒的。缺点就是需要自己另外配备充电器。\n屏幕音效：屏幕清晰音响效果不错\n拍照效果：照相效果好\n运行速度：非常流畅\n待机时间：待机时间可以，轻度使用三天一充。,5
苹果白色相当的好看，星空白色值得拥有，颜值担当，128的内存能够满足日常的需求。运行速度也很快\n外形外观：颜值担当好看极了。\n拍照效果：拍摄的清晰度也完全够，相当好用。\n运行速度：运行速度采用新的a14处理器很流畅。\n待机时间：待机时间有点不足不过速冲够用了,5
外形外观：挺好看的，颜色非常好看\n屏幕音效：不错，效果还行\n拍照效果：挺清晰的\n运行速度：很快，满意\n待机时间：时间可以，不经常玩一天充一次电\n其他特色：还行吧,5
逛年货\niPhone 13 星光色，白色yyds，白里透着淡淡的光泽，很有质感。\n清晰明亮的色彩，前置摄像头不错，视频时光线足，自带美颜。\n运行速度快，反应灵敏，操作几乎没有延迟。\n续航时间，不频繁刷短视频，可以坚持一天，用快充充电快。,5
现在手机屏幕都越做越大，想选一把屏幕小的手机都很难，买了一把13mini一把13，还是感觉mini顺手。13的有双卡，一张流量一张电话，真的很方便。信号也不错，开启5G速度飞快，电池也挺耐用的，正常一天一充。,0
这次买的苹果13是送给女朋友的，一如既往的优秀，操控界面，机子的设计都非常好！,5
精致小巧，从x换过来也比较适应，屏幕周边没有缝隙不插纸，也不发黄，完美下车\n拍照效果：拍照还原度很高\n屏幕音效：双扬声器听音乐看剧都比较舒服，不错,5
今年的13是真的香。128g只要5999，京东还送apple care+。摄像头的升级带来的体验是显著的，镜头模组是真的又大又粗，电影模式更是锦上添花。午夜色可以用彩蛋惊喜来形容，强光下能隐约透漏出午夜的那种幽蓝，很有高级感。除了A15阉割成了4核，其他完美。看看明年14能不能直接配上高刷屏幕。,5
外形外观：外形外观：星光色看上去舒服大气，是我看中的理想色\n屏幕音效：屏幕看着真是舒服，果然还得是苹果的屏幕\n拍照效果：拍照效果一流，满满的写真效果\n运行速度：速度没话说真香！,5
苹果手机系统非常好，照相清楚这是第二个苹果手机了，颜色喜欢，\n外形外观：好看\n屏幕音效：非常帮\n拍照效果：清晰，真实\n运行速度：打开软件非常快\n待机时间：能接受\n其他特色：有点重，拿着手感可好,5
外形外观：好看，经典流畅\n屏幕音效：一如既往的好，上个苹果用了三年了，终于降价了买了一个\n拍照效果：清晰\n运行速度：很快，新手机很不错,5
用了一个月了，很流畅，256的，一点也不卡顿，颜色也很好看。很喜欢。电池也还算可以，中度使用可以用一天，一天结束下来还有30多的电。希望能够用长一点吧。,5
刚好手机坏了，一天一充，拍照片蛮清晰的，手感很好，白色很好看，第一次拿感觉还可以，\n屏幕音效：好\n拍照效果：非常不错\n外形外观：好看\n运行速度：还行\n待机时间：一天一充\n其他特色：就是喜欢,5
外形外观：看起来还不错，速度也很快\n屏幕音效：屏幕可以，音质也很不错( ??????????? )\n拍照效果：拍照( ???? )对于我们来说还是有些许不足，需要拍摄翡翠的，\n运行速度：速度杠杠的\n待机时间：待机好，，整体还是挺满意，就没有高刷可惜了,5
外形外观：很漂亮，手感很好，星光白，不假白，带一点点金光，又很自然。手机尺寸比想象的大一些。因为是送给家人的，期待家人回来亲自打开,0
颜值在线，作为颜值党，首先肯定还是看外观，着实有被惊艳到，iPhone的细节做的总是那么到位，首先厚度是十分合适的，拿在手里非常舒适，透明色玻璃的相机也尽显精致，分明的棱角，也不失英气，爱了爱了\n运行还是一如既往的流畅,5
外形外观：黑色，买回来有点深蓝的感觉。\n\n屏幕音效：不错挺好的\n拍照效果：高清\n运行速度：苹果一直很快\n待机时间：还没试，刚刚到的手机\n其他特色：还是一如既往的喜欢,5
新机入手，双十一福利价杠杠的，抢购不容易，京东8点开始，我刷了好多次才刷到手，十三香今年的确蛮香的，可以流畅享用2载了，后面等领导淘汰！,5
运行很流畅。屏幕细腻。iOS系统生态好。摄像稳，拍照够用。性能方面，市面上主流游戏都能流畅运行。外观精致，手感很好。电量可以，轻中度可以使用一天。,5
边边角角都很好\n外形外观：没有瑕疵 全新封条\n屏幕音效：屏幕效果好\n运行速度：A系列还是很能打的\n待机时间：一天一充勉勉强强\n其他特色：ios系统十分流畅,5
手机收到了，测试中。希望如愿！,3
外形外观：很好，适合手的大小\n拍照效果：像素很高\n运行速度：无敌快速\n屏幕音效：悦耳好听\n很值很喜欢这个牌子的东西，太好了，以后还会入手手机，很好的产品，喜欢的还要入手！,5
外形外观：外观漂亮，简洁大方，四方四正，非常规整。\n屏幕音效：屏幕显示细腻，色彩饱和度高。\n拍照效果：拍照清晰。\n待机时间：待机时间一天，比上代有所提高。,5
收到后迫不及待的打开了\n很深邃的颜色，简约大方的外观，是我喜欢的样子啦～\n拍照清晰，功能强大，直接入手了256g，运行速度很快，待机时间也很可以，自行配一个快充头，完美～,5
非常满意，给同学了。。。。嘤嘤嘤！！！\n运行速度：非常快。\n外形外观：好看。\n拍照效果：非常优秀。\n待机时间：没什么可吹的了唉。。,0
宝贝收到已经使用了一段时间，果然还是喜欢苹果的系统，用起来更加的流畅。不喜欢游戏，偶尔拍拍照，这个大小的内存足够了。手机轻薄，粉色颜值超级高，很漂亮！拍照效果比原来的也更好，总之两个字&ldquo;满意&rdquo;,5
外形外观：新出的粉色独一无二，看了都说好，推荐一下\n屏幕音效：屏幕分辨率更高了，刷新率好像也提升到，120hz\n拍照效果：摄像头整体都升级了，拍照能力更强\n运行速度：芯片也升级了，速度更快\n待机时间：两三天的样子\n其他特色：无,5
苹果13太棒了。\n外形外观：轻盈无比。\n屏幕音效：苹果13比我mac好，一代比一代好。无比开心。\n拍照效果：看中了电影模式。拍照也比mac爽。\n运行速度：比x快多了。。,5
手机收到了很满意，手机性能也不错，价格也比较实惠了，刚好快双十一了，冲鸭，喜欢，好评！爱辽，非常的喜欢，满意，好评！好评！好评！！,5
苹果手机收到了，质量不错，颜色也很正，手感很好，价格实惠，\n外形外观：完美\n屏幕音效：很好\n拍照效果：完全够用\n运行速度：相当流畅,5
很完美，从8P过渡到了13，握持感好了不少，屏幕比原来的8P还大，非常给力，脸部识别感觉不太灵敏，带上口罩就识别不出来了，不知道什么情况。屏幕细腻，咩其他人说的那种颗粒感，满意的一次购物,5
物流很快的，苹果13手机的手感还是不错的，无论大小还是重量方面，运行速度也可以，音效表现也不错，我认为拍照一直都是苹果的专长。待机时间也可以吧，值得推荐。,5
外形外观：有棱有角。白色真的很漂亮，看着很简洁。\n屏幕音效：屏幕大小合适。显示色彩很好。没有颗粒感\n拍照效果：拍照效果能够满足我个人的需求。\n运行速度：没有发现卡顿过。后续再看看。\n待机时间：待机时间还可以吧？\n其他特色：包装完好，没有损坏，物流很快。,5
外形外观：星光色真的赢麻了\n屏幕音效：屏幕顶级，音效效果好\n拍照效果：拍照效果好，苹果的拍照务必相信\n运行速度：快，a15，苹果系统加成\n待机时间：续航好，比上一代进步太多了\n其他特色：游戏流畅,5
星光色特别耐看，之前觉得喜庆用的红色看腻了?\n本来想买pro一直没货，最终还是对13下手了，手感很不错，主要是轻巧，13果然香啊?,0
外形外观：粉色真的非常好看，满满的少女心，爱了爱了\n屏幕音效：非常好，很顺滑，音效效果不错\n拍照效果：非常好\n运行速度：很快\n等了很久，开始没货，后面有了三天就到了，非常好用,5
外形外观：蓝色属于最美的汉子，最舒服的配色\n屏幕音效：吃鸡时候脚步声很清楚\n拍照效果：拍照效果很好?\n运行速度：速度很快，可以的,5
外形外观：圆润美观，小巧玲珑，很好看。选择的大红色也很高贵典雅\n拍照效果：拍照?效果很好，清晰可见。\n运行速度：苹果?系统用起来很流畅，不卡顿。\n待机时间：新手机，电池?还是很耐用的。,5
苹果13手机收到，包装完好，无破损变形，当着快递小哥面打开包装，蓝色苹果手机，非常满意。我从安卓手机换到ISO系统，系统使用方便，非常顺滑，各个软件无卡顿。已经升级到15.2系统，还是一样顺滑，耗电和15.1一样，非常省电，待机状态几乎不耗电。京东快递，退换无忧。,5
做工精细，边角处理的很好，手感圆润饱满，运行速度挺快的，运行稳定，拍照?很给力，像素好，待机正常一天，重度除外，总体不错，??！,5
外形外观：大小很好，握持感极佳，\n拍照效果：很好，\n待机时间：比以前手机待机好一点，\n运行速度：没得说，一直领先,5
十三的确香，手感特别好，我本人特别喜欢6.1这个的大小，拿着那叫一个得劲，6.7的拿着有点大，可能本人手小的原因。买的黑色喜欢。\n运行速度：超级快\n拍照效果：超级好清晰,5
外形外观：红色颜色偏向黑红一点，很好看\n屏幕音效：hdr屏幕没的说\n拍照效果：网传有拍照相机各种翻车，我的没有中招应该是小概率事件\n运行速度：流程，女朋友不打游戏平常使用很好，\n待机时间：不打游戏日常一天两到三次\n其他特色：很轻，最近几年安卓机什么的越来越沉，质感却一般，这个手机很轻质感也很好。,5
这是我买的第二个iPhone 13了，第一个就在这里买的。感觉用着不错就给媳妇也买了一个。\n外形外观：我买的两个都是星空色，颜值怎么说呢，我是很喜欢\n拍照效果：拍照效果真不错，虽然1200像素。拍出来的就是比安卓阵营几个亿像素的要好\n运行速度：运行十分流畅，A15谁用谁知道！\n待机时间：满电高强度玩机可以用7-8个小时呢,5
外形外观：外观非常的好看，女朋友超喜欢的\n屏幕音效：屏幕显示很赞，一代比一代好\n拍照效果：拍照升级很多，摄像头也变大了\n运行速度：运行速度很快，很流畅\n待机时间：电池续航提升比较明显,0
外形外观：高端大气上档次\n屏幕音效：音质真的超级无敌棒。\n拍照效果：像素超高颜值高。\n运行速度：强大的处理器 干什么都不卡\n待机时间：36小时超长待机时间\n其他特色：就是信号不太好,5
超级好看，反应灵敏，手感好，音质杠杠，拍照杠杠，用起来就是舒心?,5
第一次买苹果手机，惊艳了我。颜色超级好看，外壳边框质感也不错，运行速度快，屏幕清晰，音质赞，拍照很真实，爱了爱了。,5
收到货了，物流很快，用了之后真是太棒了，很喜欢，性能强大到不行，手感好，关键是粉色太漂亮了，再加上炫酷的外形，真的是喜欢得不得了，赶上双十一还有优惠，必须入手啊,5
外形外观：外观很好看，很适合手不大不小的人用\n屏幕音效：音效不错，听起来很舒服，屏幕虽然没有高刷，但是也很清晰\n拍照效果：拍照简直就是个摄像机，太好看了。\n运行速度：运行很快\n待机时间：待机时间也不错，比之前有很大提高,5
外形外观：造型完美没的说。\n屏幕音效：屏幕清晰完美。\n拍照效果：拍张效果杠杠的，夜景照片加分。\n运行速度：系统流畅，一如既往丝般顺滑。\n待机时间：续航明显提升。\n其他特色：果然是13香，不错！,5
外形外观：恢复了当初4S直角边边设计，很有质感。\n屏幕音效：屏幕清晰，刷新率高，色彩鲜艳。\n拍照效果：拍照效果清晰，特别夜景模式非常棒。\n运行速度：ios系统运行流畅。\n待机时间：续航能力比12更出色。,5
物流很快，宝贝很好，店家人nice！好评！特意用了两天才来评价，这是对自己和大家的负责！\n外形外观：漂亮\n屏幕音效：可以\n拍照效果：挺好\n运行速度：nice\n待机时间：666,5
外形外观：低调奢华有内涵，很不错\n屏幕音效：很清楚，很好用，很不错\n拍照效果：拍的很好看，很不错\n运行速度：很快很快，还是很快\n待机时间：不错，一天充一次，一次用一天\n其他特色：很喜欢这个手机，第一次用,5
预约购买的，第一时间收到，送给老婆的礼物，老婆很是欢喜，顺便将老款的11回收了，主要是容量不够，这次换了个256GB的,0
外形外观：不错哦，挺喜欢\n屏幕音效：不错不错，很满意\n拍照效果：完美搭配，\n运行速度：杠杠的，非常完美\n待机时间：真香，充满一次，能用一天\n其他特色：物流速度真快&hellip;&hellip;,5
外形外观：蓝色真的好看，666\n拍照效果：苹果的拍照真的没得说，很好\n总体来说都是不错的，能打能拍，很不错，买了快充版本，充电速度也提升了不是，虽然还是比众多安卓手机的慢，但是也可以了,5
性能：处理器确实是目前最强，开软件都很快。\n颜值：粉色确实好看，男士用都可以。\n照相：还是老的1200w镜头，优化可以，镜头模组用的是上一代promax的。主摄跟广角都够用。\n续航：ios优化确实很好续航给力。\n缺点：没有高刷，必须pro才有，信号特别是电信不稳定。,5
外形外观：很好看、粉色不错、推荐购买\n屏幕音效：跟12差不多吧、\n拍照效果：很清晰、\n运行速度：苹果系统就是很快、流畅\n待机时间：待机时间还行吧\n其他特色：颜色很好看,5
外形外观：高端大气\n待机时间：几乎一天一次\n运行速度：苹果手机真不是吹的，第一次用?就已经爱上运行速度很快，选的白色，个人觉得好喜欢?,5
外形外观：美观大方，且简洁。\n屏幕音效：清晰通透，显示细腻，清晰度高。\n拍照效果：拍照效果一流，拍人很好看。\n运行速度：流畅无比。\n京东物流速度很快，快递小哥很给力。,5
金色的苹果13香！256g内存版能用几年了，没激活的全新正品。这个新配色非常漂亮，男女都可以用，像玫瑰金一样，质量很好生产日期近。满意,5
手机的质量非常好，和描述的一样。运行顺畅，速度快。官方旗舰店的，质量有保证，快充套装，充电非常快。使用起来很顺手，非常满意。,5
最早用的5s，接着用的8，这次换了13，感觉导数据更方便了，很多app都基本不用再操作什么了，比换8的时候更方便了。电子产品果然买新不买旧。进步了挺多的。,5
哇哦，太漂亮了吧也，拿在手里非常有质感，屏幕很清晰，音效也很棒，拍照效果很好，运行速度嗖嗖的，待机时间非常长，感谢京东带来如此美好的购物体验，赶上价格非常美丽，赶紧换新，发货快，送货及时，客服态度好，快递小哥认真负责！,0
手机手感很好，感觉一只手操作也能很轻松。外观很漂亮，自己diy了一个手机壳，感觉颜值又上去了一点。系统还是那样的流畅，很不错。屏幕显示效果也很好，拍照很自然也很好看，续航上比12要好上不少，是一个大升级。,5
运行速度：畅快\n拍照效果：清晰\n待机时间：很好\n其他特色：苹果的信号会没那么好，看你所在区域，目前我的是没问题的。性价比特别高比以往?的价格要低一点，显示效果我很满意，屏幕也很舒服，粉色简直女生标配,5
流畅丝滑，大品牌！值得信赖的！效果超级好！贵有贵的道理！很棒的商品！\n运行速度：特别顺畅\n拍照效果：画面清晰，高亮度\n待机时间：目前表现不错,5
手机是真的好，因为用惯了这个系统，觉得虽然小贵，但是值得，家人犹豫了半天，简洁的外观，手感依然很好，膜自己贴的，完美匹配，像刚出厂的保护膜一样！12期免息就好了&hellip;&hellip;,5
